season,date,round,home_team,away_team,home_matches_before,away_matches_before,home_avg_goals_for,home_avg_goals_against,away_avg_goals_for,away_avg_goals_against,home_win_rate,away_win_rate,home_home_win_rate,away_away_win_rate,home_recent_points_5,away_recent_points_5,home_days_since_match,away_days_since_match,result,home_has_previous_match,away_has_previous_match,home_days_since_match_capped,away_days_since_match_capped,home_goal_scoring_edge,home_defensive_edge,home_attack_vs_away_defense,away_attack_vs_home_defense,win_rate_edge,venue_win_rate_edge,recent_points_edge,experience_edge,days_since_match_edge,abs_win_rate_gap,abs_venue_win_rate_gap,abs_recent_points_gap,abs_goal_scoring_gap,abs_defensive_gap,combined_recent_points,combined_win_rate,combined_avg_goals_for,combined_avg_goals_against,win_rate_balance,recent_form_balance
2017-18,2017-09-26,Group stage,Manchester City,Shakhtar D.,49,45,1.7346938775510203,1.4285714285714286,1.5555555555555556,1.488888888888889,0.40816326530612246,0.37777777777777777,0.4583333333333333,0.3181818181818182,8,6,13,13,H,1,1,13,13,0.17913832199546476,0.060317460317460325,0.2458049886621314,0.12698412698412698,0.03038548752834469,0.14015151515151514,2,4,0,0.03038548752834469,0.14015151515151514,2,0.17913832199546476,0.060317460317460325,14,0.7859410430839002,3.2902494331065757,2.9174603174603178,0.9696145124716553,0.8666666666666667
2017-18,2017-09-26,Group stage,Monaco,Porto,23,45,1.3043478260869565,1.1304347826086956,1.4666666666666666,1.0888888888888888,0.43478260869565216,0.4444444444444444,0.5454545454545454,0.3181818181818182,7,4,13,13,A,1,1,13,13,-0.16231884057971002,-0.04154589371980677,0.21545893719806775,0.336231884057971,-0.009661835748792258,0.22727272727272724,3,-22,0,0.009661835748792258,0.22727272727272724,3,0.16231884057971002,0.04154589371980677,11,0.8792270531400965,2.771014492753623,2.2193236714975844,0.9903381642512077,0.8
2017-18,2017-09-26,Group stage,Napoli,Feyenoord,23,1,1.6521739130434783,1.565217391304348,0.0,4.0,0.4782608695652174,0.0,0.6363636363636364,0.0,4,0,13,13,H,1,1,13,13,1.6521739130434783,2.4347826086956523,-2.3478260869565215,-1.565217391304348,0.4782608695652174,0.6363636363636364,4,22,0,0.4782608695652174,0.6363636363636364,4,1.6521739130434783,2.4347826086956523,4,0.4782608695652174,1.6521739130434783,5.565217391304348,0.5217391304347826,0.7333333333333334
2017-18,2017-09-26,Group stage,Sevilla,NK Maribor,15,7,1.2666666666666666,1.2666666666666666,0.7142857142857143,2.0,0.4,0.0,0.7142857142857143,0.0,5,2,13,13,H,1,1,13,13,0.5523809523809523,0.7333333333333334,-0.7333333333333334,-0.5523809523809523,0.4,0.7142857142857143,3,8,0,0.4,0.7142857142857143,3,0.5523809523809523,0.7333333333333334,7,0.4,1.980952380952381,3.2666666666666666,0.6,0.8
2017-18,2017-09-26,Group stage,Spartak Moscow,Liverpool,13,7,1.1538461538461537,1.9230769230769231,1.0,1.5714285714285714,0.3076923076923077,0.14285714285714285,0.3333333333333333,0.0,4,3,13,13,D,1,1,13,13,0.15384615384615374,-0.35164835164835173,-0.41758241758241765,-0.9230769230769231,0.16483516483516486,0.3333333333333333,1,6,0,0.16483516483516486,0.3333333333333333,1,0.15384615384615374,0.35164835164835173,7,0.45054945054945056,2.1538461538461537,3.4945054945054945,0.8351648351648351,0.9333333333333333
2017-18,2017-09-27,Group stage,Anderlecht,Celtic,19,21,0.8421052631578947,2.0526315789473686,0.8095238095238095,2.2857142857142856,0.10526315789473684,0.19047619047619047,0.2222222222222222,0.1,5,2,15,15,A,1,1,15,15,0.032581453634085156,0.233082706766917,-1.443609022556391,-1.243107769423559,-0.08521303258145363,0.1222222222222222,3,-2,0,0.08521303258145363,0.1222222222222222,3,0.032581453634085156,0.233082706766917,7,0.2957393483709273,1.6516290726817042,4.338345864661655,0.9147869674185464,0.8
2017-18,2017-09-27,Group stage,Atlético Madrid,Chelsea,49,58,1.489795918367347,0.6530612244897959,2.0344827586206895,0.896551724137931,0.5714285714285714,0.5344827586206896,0.782608695652174,0.3448275862068966,8,9,15,15,A,1,1,15,15,-0.5446868402533425,0.24349049964813518,0.593244194229416,1.3814215341308937,0.036945812807881784,0.43778110944527737,-1,-9,0,0.036945812807881784,0.43778110944527737,1,0.5446868402533425,0.24349049964813518,17,1.1059113300492611,3.5242786769880365,1.5496129486277268,0.9630541871921182,0.9333333333333333
2017-18,2017-09-27,Group stage,Basel,Benfica,35,53,1.0285714285714285,1.7714285714285714,1.169811320754717,1.3018867924528301,0.2857142857142857,0.37735849056603776,0.4117647058823529,0.23076923076923078,1,4,15,15,H,1,1,15,15,-0.14123989218328847,-0.46954177897574123,-0.27331536388140165,-0.6016172506738544,-0.09164420485175206,0.18099547511312214,-3,-18,0,0.09164420485175206,0.18099547511312214,3,0.14123989218328847,0.46954177897574123,5,0.6630727762803235,2.1983827493261456,3.0733153638814015,0.9083557951482479,0.8
2017-18,2017-09-27,Group stage,Juventus,Olympiacos,51,33,1.4705882352941178,0.9019607843137255,1.4242424242424243,1.6666666666666667,0.49019607843137253,0.48484848484848486,0.5769230769230769,0.3125,7,6,15,15,H,1,1,15,15,0.04634581105169344,0.7647058823529412,-0.196078431372549,0.5222816399286988,0.005347593582887666,0.26442307692307687,1,18,0,0.005347593582887666,0.26442307692307687,1,0.04634581105169344,0.7647058823529412,13,0.9750445632798574,2.894830659536542,2.5686274509803924,0.9946524064171123,0.9333333333333333
2017-18,2017-09-27,Group stage,Paris SG,Bayern Munich,49,81,2.0408163265306123,1.0408163265306123,2.382716049382716,1.0123456790123457,0.5714285714285714,0.6666666666666666,0.625,0.5,8,9,15,15,H,1,1,15,15,-0.3418997228521037,-0.028470647518266556,1.0284706475182666,1.3418997228521037,-0.09523809523809523,0.125,-1,-32,0,0.09523809523809523,0.125,1,0.3418997228521037,0.028470647518266556,17,1.2380952380952381,4.423532375913329,2.053162005542958,0.9047619047619048,0.9333333333333333
2017-18,2017-09-27,Group stage,Qarabağ,Roma,1,23,0.0,6.0,1.3478260869565217,2.217391304347826,0.0,0.21739130434782608,0.0,0.09090909090909091,0,2,15,15,A,1,1,15,15,-1.3478260869565217,-3.782608695652174,-2.217391304347826,-4.6521739130434785,-0.21739130434782608,-0.09090909090909091,-2,-22,0,0.21739130434782608,0.09090909090909091,2,1.3478260869565217,3.782608695652174,2,0.21739130434782608,1.3478260869565217,8.217391304347826,0.782608695652174,0.8666666666666667
2017-18,2017-09-27,Group stage,Sporting CP,Barcelona,13,81,1.5384615384615385,1.6923076923076923,2.2962962962962963,0.9259259259259259,0.3076923076923077,0.654320987654321,0.5,0.5,3,7,15,15,A,1,1,15,15,-0.7578347578347577,-0.7663817663817664,0.6125356125356126,0.603988603988604,-0.3466286799620133,0.0,-4,-68,0,0.3466286799620133,0.0,4,0.7578347578347577,0.7663817663817664,10,0.9620132953466287,3.834757834757835,2.618233618233618,0.6533713200379867,0.7333333333333334
2017-18,2017-09-28,Group stage,CSKA Moscow,Manchester Utd,33,44,1.121212121212121,1.9393939393939394,1.5454545454545454,0.9090909090909091,0.18181818181818182,0.5227272727272727,0.1875,0.4090909090909091,5,8,16,16,A,1,1,16,16,-0.4242424242424243,-1.0303030303030303,0.21212121212121204,-0.39393939393939403,-0.3409090909090909,-0.22159090909090912,-3,-11,0,0.3409090909090909,0.22159090909090912,3,0.4242424242424243,1.0303030303030303,13,0.7045454545454546,2.6666666666666665,2.8484848484848486,0.6590909090909092,0.8
2017-18,2017-10-17,Group stage,APOEL FC,Dortmund,18,49,0.5555555555555556,1.8333333333333333,1.8979591836734695,1.4285714285714286,0.16666666666666666,0.46938775510204084,0.3333333333333333,0.3333333333333333,0,3,21,21,D,1,1,21,21,-1.342403628117914,-0.40476190476190466,-0.873015873015873,0.06462585034013624,-0.30272108843537415,0.0,-3,-31,0,0.30272108843537415,0.0,3,1.342403628117914,0.40476190476190466,3,0.6360544217687075,2.453514739229025,3.261904761904762,0.6972789115646258,0.8
2017-18,2017-10-17,Group stage,Feyenoord,Shakhtar D.,2,46,0.5,3.5,1.5217391304347827,1.5,0.0,0.3695652173913043,0.0,0.30434782608695654,0,6,21,21,A,1,1,21,21,-1.0217391304347827,-2.0,-1.0,-1.9782608695652173,-0.3695652173913043,-0.30434782608695654,-6,-44,0,0.3695652173913043,0.30434782608695654,6,1.0217391304347827,2.0,6,0.3695652173913043,2.0217391304347827,5.0,0.6304347826086957,0.6
2017-18,2017-10-17,Group stage,Manchester City,Napoli,50,24,1.74,1.4,1.7083333333333333,1.5416666666666667,0.42,0.5,0.48,0.3333333333333333,10,6,21,21,H,1,1,21,21,0.03166666666666673,0.14166666666666683,0.19833333333333325,0.30833333333333335,-0.08000000000000002,0.14666666666666667,4,26,0,0.08000000000000002,0.14666666666666667,4,0.03166666666666673,0.14166666666666683,16,0.9199999999999999,3.4483333333333333,2.9416666666666664,0.9199999999999999,0.7333333333333334
2017-18,2017-10-17,Group stage,Monaco,Beşiktaş,24,8,1.25,1.2083333333333333,1.75,1.875,0.4166666666666667,0.375,0.5,0.5,4,8,21,21,A,1,1,21,21,-0.5,0.6666666666666667,-0.625,0.5416666666666667,0.041666666666666685,0.0,-4,16,0,0.041666666666666685,0.0,4,0.5,0.6666666666666667,12,0.7916666666666667,3.0,3.083333333333333,0.9583333333333333,0.7333333333333334
2017-18,2017-10-17,Group stage,NK Maribor,Liverpool,8,8,0.625,2.125,1.0,1.5,0.0,0.125,0.0,0.0,2,4,21,21,A,1,1,21,21,-0.375,-0.625,-0.875,-1.125,-0.125,0.0,-2,0,0,0.125,0.0,2,0.375,0.625,6,0.125,1.625,3.625,0.875,0.8666666666666667
2017-18,2017-10-17,Group stage,RB Leipzig,Porto,2,46,0.5,1.5,1.5,1.065217391304348,0.0,0.45652173913043476,0.0,0.34782608695652173,1,6,21,21,H,1,1,21,21,-1.0,-0.4347826086956521,-0.5652173913043479,0.0,-0.45652173913043476,-0.34782608695652173,-5,-44,0,0.45652173913043476,0.34782608695652173,5,1.0,0.4347826086956521,7,0.45652173913043476,2.0,2.5652173913043477,0.5434782608695652,0.6666666666666667
2017-18,2017-10-17,Group stage,Real Madrid,Tottenham,89,18,2.4831460674157304,0.8651685393258427,1.7222222222222223,1.2777777777777777,0.7078651685393258,0.4444444444444444,0.8444444444444444,0.3333333333333333,12,9,21,21,D,1,1,21,21,0.7609238451935081,0.412609238451935,1.2053682896379527,0.8570536828963796,0.2634207240948814,0.5111111111111111,3,71,0,0.2634207240948814,0.5111111111111111,3,0.7609238451935081,0.412609238451935,21,1.1523096129837702,4.205368289637953,2.1429463171036205,0.7365792759051186,0.8
2017-18,2017-10-17,Group stage,Spartak Moscow,Sevilla,14,16,1.1428571428571428,1.8571428571428572,1.375,1.1875,0.2857142857142857,0.4375,0.2857142857142857,0.125,2,8,21,21,H,1,1,21,21,-0.2321428571428572,-0.6696428571428572,-0.044642857142857206,-0.4821428571428572,-0.1517857142857143,0.1607142857142857,-6,-2,0,0.1517857142857143,0.1607142857142857,6,0.2321428571428572,0.6696428571428572,10,0.7232142857142857,2.517857142857143,3.044642857142857,0.8482142857142857,0.6
2017-18,2017-10-18,Group stage,Anderlecht,Paris SG,20,50,0.8,2.1,2.06,1.02,0.1,0.58,0.2,0.52,5,10,21,21,A,1,1,21,21,-1.26,-1.08,-0.21999999999999997,-0.040000000000000036,-0.48,-0.32,-5,-30,0,0.48,0.32,5,1.26,1.08,15,0.6799999999999999,2.8600000000000003,3.12,0.52,0.6666666666666667
2017-18,2017-10-18,Group stage,Barcelona,Olympiacos,82,34,2.2804878048780486,0.9146341463414634,1.3823529411764706,1.6764705882352942,0.6585365853658537,0.47058823529411764,0.8048780487804879,0.29411764705882354,10,3,21,21,H,1,1,21,21,0.898134863701578,0.7618364418938307,0.6040172166427544,0.4677187948350071,0.18794835007173605,0.5107604017216643,7,48,0,0.18794835007173605,0.5107604017216643,7,0.898134863701578,0.7618364418938307,13,1.1291248206599713,3.662840746054519,2.5911047345767577,0.812051649928264,0.5333333333333333
2017-18,2017-10-18,Group stage,Bayern Munich,Celtic,82,22,2.3536585365853657,1.0365853658536586,0.9090909090909091,2.1818181818181817,0.6585365853658537,0.22727272727272727,0.8292682926829268,0.18181818181818182,6,5,21,21,H,1,1,21,21,1.4445676274944566,1.145232815964523,0.17184035476718407,-0.1274944567627495,0.4312638580931264,0.647450110864745,1,60,0,0.4312638580931264,0.647450110864745,1,1.4445676274944566,1.145232815964523,11,0.885809312638581,3.262749445676275,3.2184035476718402,0.5687361419068736,0.9333333333333333
2017-18,2017-10-18,Group stage,Benfica,Manchester Utd,54,45,1.1481481481481481,1.3703703703703705,1.6,0.9111111111111111,0.37037037037037035,0.5333333333333333,0.5185185185185185,0.43478260869565216,3,10,21,20,A,1,1,21,20,-0.45185185185185195,-0.45925925925925937,0.23703703703703705,0.22962962962962963,-0.16296296296296298,0.08373590982286633,-7,9,1,0.16296296296296298,0.08373590982286633,7,0.45185185185185195,0.45925925925925937,13,0.9037037037037037,2.7481481481481485,2.2814814814814817,0.837037037037037,0.5333333333333333
2017-18,2017-10-18,Group stage,CSKA Moscow,Basel,34,36,1.1176470588235294,2.0,1.1388888888888888,1.7222222222222223,0.17647058823529413,0.3055555555555556,0.17647058823529413,0.16666666666666666,4,4,20,21,A,1,1,20,21,-0.0212418300653594,-0.2777777777777777,-0.6045751633986929,-0.8611111111111112,-0.12908496732026145,0.009803921568627472,0,-2,-1,0.12908496732026145,0.009803921568627472,0,0.0212418300653594,0.2777777777777777,8,0.48202614379084974,2.2565359477124183,3.7222222222222223,0.8709150326797386,1.0
2017-18,2017-10-18,Group stage,Chelsea,Roma,59,24,2.0338983050847457,0.8983050847457628,1.375,2.1666666666666665,0.5423728813559322,0.25,0.7241379310344828,0.16666666666666666,9,5,21,21,D,1,1,21,21,0.6588983050847457,1.2683615819209038,-0.13276836158192085,0.47669491525423724,0.2923728813559322,0.5574712643678161,4,35,0,0.2923728813559322,0.5574712643678161,4,0.6588983050847457,1.2683615819209038,14,0.7923728813559322,3.4088983050847457,3.064971751412429,0.7076271186440678,0.7333333333333334
2017-18,2017-10-18,Group stage,Juventus,Sporting CP,52,14,1.4807692307692308,0.8846153846153846,1.4285714285714286,1.6428571428571428,0.5,0.2857142857142857,0.5925925925925926,0.14285714285714285,9,3,21,21,H,1,1,21,21,0.052197802197802234,0.7582417582417582,-0.16208791208791196,0.543956043956044,0.2142857142857143,0.4497354497354497,6,38,0,0.2142857142857143,0.4497354497354497,6,0.052197802197802234,0.7582417582417582,12,0.7857142857142857,2.9093406593406597,2.5274725274725274,0.7857142857142857,0.6
2017-18,2017-10-18,Group stage,Qarabağ,Atlético Madrid,2,50,0.5,4.0,1.48,0.68,0.0,0.56,0.0,0.38461538461538464,0,5,21,21,D,1,1,21,21,-0.98,-3.32,-0.18000000000000005,-2.52,-0.56,-0.38461538461538464,-5,-48,0,0.56,0.38461538461538464,5,0.98,3.32,5,0.56,1.98,4.68,0.43999999999999995,0.6666666666666667
2017-18,2017-10-31,Group stage,Atlético Madrid,Qarabağ,51,3,1.4509803921568627,0.6666666666666666,0.3333333333333333,2.6666666666666665,0.5490196078431373,0.0,0.75,0.0,5,1,13,13,D,1,1,13,13,1.1176470588235294,2.0,-1.2156862745098038,-0.3333333333333333,0.5490196078431373,0.75,4,48,0,0.5490196078431373,0.75,4,1.1176470588235294,2.0,6,0.5490196078431373,1.784313725490196,3.333333333333333,0.4509803921568627,0.7333333333333334
2017-18,2017-10-31,Group stage,Basel,CSKA Moscow,37,35,1.162162162162162,1.6756756756756757,1.0857142857142856,2.0,0.32432432432432434,0.17142857142857143,0.4444444444444444,0.17647058823529413,7,4,13,13,A,1,1,13,13,0.07644787644787643,0.32432432432432434,-0.8378378378378379,-0.58996138996139,0.1528957528957529,0.26797385620915026,3,2,0,0.1528957528957529,0.26797385620915026,3,0.07644787644787643,0.32432432432432434,11,0.4957528957528958,2.2478764478764477,3.6756756756756754,0.8471042471042471,0.8
2017-18,2017-10-31,Group stage,Celtic,Bayern Munich,23,83,0.8695652173913043,2.217391304347826,2.36144578313253,1.0240963855421688,0.21739130434782608,0.6626506024096386,0.2727272727272727,0.4878048780487805,4,6,13,13,A,1,1,13,13,-1.491880565741226,-1.1932949188056574,-0.15453116815086443,0.144054478784704,-0.4452592980618125,-0.21507760532150777,-2,-60,0,0.4452592980618125,0.21507760532150777,2,1.491880565741226,1.1932949188056574,10,0.8800419067574646,3.2310110005238344,3.241487689889995,0.5547407019381875,0.8666666666666667
2017-18,2017-10-31,Group stage,Manchester Utd,Benfica,46,55,1.5869565217391304,0.8913043478260869,1.1272727272727272,1.3636363636363635,0.5434782608695652,0.36363636363636365,0.6363636363636364,0.2222222222222222,10,3,13,13,H,1,1,13,13,0.4596837944664032,0.4723320158102766,0.22332015810276684,0.2359683794466403,0.17984189723320154,0.41414141414141414,7,-9,0,0.17984189723320154,0.41414141414141414,7,0.4596837944664032,0.4723320158102766,13,0.9071146245059288,2.714229249011858,2.2549407114624502,0.8201581027667985,0.5333333333333333
2017-18,2017-10-31,Group stage,Olympiacos,Barcelona,35,83,1.3714285714285714,1.7142857142857142,2.289156626506024,0.9156626506024096,0.45714285714285713,0.6626506024096386,0.6470588235294118,0.5121951219512195,0,10,13,13,D,1,1,13,13,-0.9177280550774527,-0.7986230636833046,0.45576592082616185,0.57487091222031,-0.20550774526678145,0.13486370157819227,-10,-48,0,0.20550774526678145,0.13486370157819227,10,0.9177280550774527,0.7986230636833046,10,1.1197934595524957,3.6605851979345956,2.629948364888124,0.7944922547332185,0.33333333333333337
2017-18,2017-10-31,Group stage,Paris SG,Anderlecht,51,21,2.0980392156862746,1.0,0.7619047619047619,2.1904761904761907,0.5882352941176471,0.09523809523809523,0.64,0.0,12,4,13,13,H,1,1,13,13,1.3361344537815127,1.1904761904761907,-0.09243697478991608,-0.23809523809523814,0.49299719887955185,0.64,8,30,0,0.49299719887955185,0.64,8,1.3361344537815127,1.1904761904761907,16,0.6834733893557423,2.8599439775910365,3.1904761904761907,0.5070028011204482,0.4666666666666667
2017-18,2017-10-31,Group stage,Roma,Chelsea,25,60,1.44,2.2,2.05,0.9333333333333333,0.24,0.5333333333333333,0.3333333333333333,0.36666666666666664,5,7,13,13,H,1,1,13,13,-0.6099999999999999,-1.2666666666666668,0.5066666666666666,-0.15000000000000036,-0.29333333333333333,-0.033333333333333326,-2,-35,0,0.29333333333333333,0.033333333333333326,2,0.6099999999999999,1.2666666666666668,12,0.7733333333333333,3.4899999999999998,3.1333333333333337,0.7066666666666667,0.8666666666666667
2017-18,2017-10-31,Group stage,Sporting CP,Juventus,15,53,1.4,1.6666666666666667,1.490566037735849,0.8867924528301887,0.26666666666666666,0.5094339622641509,0.42857142857142855,0.4,3,9,13,13,D,1,1,13,13,-0.09056603773584904,-0.779874213836478,0.5132075471698112,-0.1761006289308178,-0.24276729559748428,0.028571428571428525,-6,-38,0,0.24276729559748428,0.028571428571428525,6,0.09056603773584904,0.779874213836478,12,0.7761006289308177,2.890566037735849,2.5534591194968552,0.7572327044025158,0.6
2017-18,2017-11-01,Group stage,Beşiktaş,Monaco,9,25,1.7777777777777777,1.7777777777777777,1.24,1.24,0.4444444444444444,0.4,0.25,0.3333333333333333,10,1,15,15,D,1,1,15,15,0.5377777777777777,-0.5377777777777777,0.5377777777777777,-0.5377777777777777,0.0444444444444444,-0.08333333333333331,9,-16,0,0.0444444444444444,0.08333333333333331,9,0.5377777777777777,0.5377777777777777,11,0.8444444444444444,3.017777777777778,3.017777777777778,0.9555555555555556,0.4
2017-18,2017-11-01,Group stage,Dortmund,APOEL FC,50,19,1.88,1.42,0.5789473684210527,1.7894736842105263,0.46,0.15789473684210525,0.6,0.0,1,1,15,15,D,1,1,15,15,1.3010526315789472,0.3694736842105264,0.09052631578947357,-0.8410526315789473,0.30210526315789477,0.6,0,31,0,0.30210526315789477,0.6,0,1.3010526315789472,0.3694736842105264,2,0.6178947368421053,2.4589473684210525,3.2094736842105265,0.6978947368421052,1.0
2017-18,2017-11-01,Group stage,Liverpool,NK Maribor,9,9,1.6666666666666667,1.3333333333333333,0.5555555555555556,2.6666666666666665,0.2222222222222222,0.0,0.25,0.0,7,1,15,15,H,1,1,15,15,1.1111111111111112,1.3333333333333333,-0.9999999999999998,-0.7777777777777777,0.2222222222222222,0.25,6,0,0,0.2222222222222222,0.25,6,1.1111111111111112,1.3333333333333333,8,0.2222222222222222,2.2222222222222223,4.0,0.7777777777777778,0.6
2017-18,2017-11-01,Group stage,Napoli,Manchester City,25,51,1.68,1.56,1.7450980392156863,1.392156862745098,0.48,0.43137254901960786,0.6666666666666666,0.36,3,12,15,15,A,1,1,15,15,-0.06509803921568635,-0.16784313725490208,0.28784313725490196,0.18509803921568624,0.04862745098039212,0.30666666666666664,-9,-26,0,0.04862745098039212,0.30666666666666664,9,0.06509803921568635,0.16784313725490208,15,0.9113725490196078,3.425098039215686,2.952156862745098,0.9513725490196079,0.4
2017-18,2017-11-01,Group stage,Porto,RB Leipzig,47,3,1.5106382978723405,1.1063829787234043,1.3333333333333333,1.6666666666666667,0.44680851063829785,0.3333333333333333,0.5652173913043478,0.0,3,4,15,15,H,1,1,15,15,0.17730496453900724,0.5602836879432624,-0.15602836879432624,0.22695035460992896,0.11347517730496454,0.5652173913043478,-1,44,0,0.11347517730496454,0.5652173913043478,1,0.17730496453900724,0.5602836879432624,7,0.7801418439716312,2.8439716312056738,2.773049645390071,0.8865248226950355,0.9333333333333333
2017-18,2017-11-01,Group stage,Sevilla,Spartak Moscow,17,15,1.3529411764705883,1.411764705882353,1.4,1.8,0.4117647058823529,0.3333333333333333,0.75,0.2857142857142857,7,5,15,15,H,1,1,15,15,-0.0470588235294116,0.388235294117647,-0.44705882352941173,-0.011764705882353121,0.0784313725490196,0.4642857142857143,2,2,0,0.0784313725490196,0.4642857142857143,2,0.0470588235294116,0.388235294117647,12,0.7450980392156863,2.7529411764705882,3.211764705882353,0.9215686274509804,0.8666666666666667
2017-18,2017-11-01,Group stage,Shakhtar D.,Feyenoord,47,3,1.5319148936170213,1.4893617021276595,0.6666666666666666,3.0,0.3829787234042553,0.0,0.43478260869565216,0.0,6,0,15,15,H,1,1,15,15,0.8652482269503546,1.5106382978723405,-1.4680851063829787,-0.8226950354609929,0.3829787234042553,0.43478260869565216,6,44,0,0.3829787234042553,0.43478260869565216,6,0.8652482269503546,1.5106382978723405,6,0.3829787234042553,2.198581560283688,4.48936170212766,0.6170212765957447,0.6
2017-18,2017-11-01,Group stage,Tottenham,Real Madrid,19,90,1.6842105263157894,1.263157894736842,2.466666666666667,0.8666666666666667,0.42105263157894735,0.7,0.5555555555555556,0.5681818181818182,10,10,15,15,H,1,1,15,15,-0.7824561403508774,-0.39649122807017534,0.8175438596491227,1.2035087719298247,-0.2789473684210526,-0.012626262626262652,0,-71,0,0.2789473684210526,0.012626262626262652,0,0.7824561403508774,0.39649122807017534,20,1.1210526315789473,4.150877192982456,2.1298245614035087,0.7210526315789474,1.0
2017-18,2017-11-21,Group stage,APOEL FC,Real Madrid,20,91,0.6,1.75,2.4505494505494507,0.8901098901098901,0.15,0.6923076923076923,0.3,0.5555555555555556,2,10,20,20,A,1,1,20,20,-1.8505494505494506,-0.8598901098901099,-0.2901098901098901,0.7005494505494507,-0.5423076923076923,-0.2555555555555556,-8,-71,0,0.5423076923076923,0.2555555555555556,8,1.8505494505494506,0.8598901098901099,12,0.8423076923076923,3.050549450549451,2.64010989010989,0.45769230769230773,0.4666666666666667
2017-18,2017-11-21,Group stage,Beşiktaş,Porto,10,48,1.7,1.7,1.5416666666666667,1.1041666666666667,0.4,0.4583333333333333,0.2,0.3333333333333333,10,6,20,20,D,1,1,20,20,0.15833333333333321,-0.5958333333333332,0.5958333333333332,-0.15833333333333321,-0.05833333333333329,-0.1333333333333333,4,-38,0,0.05833333333333329,0.1333333333333333,4,0.15833333333333321,0.5958333333333332,16,0.8583333333333334,3.2416666666666667,2.8041666666666667,0.9416666666666667,0.7333333333333334
2017-18,2017-11-21,Group stage,Dortmund,Tottenham,51,20,1.8627450980392157,1.411764705882353,1.75,1.25,0.45098039215686275,0.45,0.5769230769230769,0.3,2,13,20,20,A,1,1,20,20,0.11274509803921573,-0.16176470588235303,0.6127450980392157,0.33823529411764697,0.0009803921568627416,0.2769230769230769,-11,31,0,0.0009803921568627416,0.2769230769230769,11,0.11274509803921573,0.16176470588235303,15,0.9009803921568628,3.6127450980392157,2.6617647058823533,0.9990196078431373,0.2666666666666667
2017-18,2017-11-21,Group stage,Manchester City,Feyenoord,52,4,1.7884615384615385,1.4038461538461537,0.75,3.0,0.4423076923076923,0.0,0.5,0.0,12,0,20,20,H,1,1,20,20,1.0384615384615385,1.5961538461538463,-1.2115384615384615,-0.6538461538461537,0.4423076923076923,0.5,12,48,0,0.4423076923076923,0.5,12,1.0384615384615385,1.5961538461538463,12,0.4423076923076923,2.5384615384615383,4.403846153846153,0.5576923076923077,0.19999999999999996
2017-18,2017-11-21,Group stage,Monaco,RB Leipzig,26,4,1.2307692307692308,1.2307692307692308,1.25,2.0,0.38461538461538464,0.25,0.46153846153846156,0.0,2,4,20,20,A,1,1,20,20,-0.019230769230769162,0.7692307692307692,-0.7692307692307692,0.019230769230769162,0.13461538461538464,0.46153846153846156,-2,22,0,0.13461538461538464,0.46153846153846156,2,0.019230769230769162,0.7692307692307692,6,0.6346153846153846,2.480769230769231,3.230769230769231,0.8653846153846154,0.8666666666666667
2017-18,2017-11-21,Group stage,Napoli,Shakhtar D.,26,48,1.6923076923076923,1.6538461538461537,1.5625,1.4791666666666667,0.46153846153846156,0.3958333333333333,0.6153846153846154,0.3333333333333333,3,9,20,20,H,1,1,20,20,0.1298076923076923,-0.174679487179487,0.21314102564102555,-0.09134615384615374,0.06570512820512825,0.2820512820512821,-6,-22,0,0.06570512820512825,0.2820512820512821,6,0.1298076923076923,0.174679487179487,12,0.8573717948717949,3.2548076923076925,3.1330128205128203,0.9342948717948718,0.6
2017-18,2017-11-21,Group stage,Sevilla,Liverpool,18,10,1.3888888888888888,1.3888888888888888,1.8,1.2,0.4444444444444444,0.3,0.7777777777777778,0.2,7,9,20,20,D,1,1,20,20,-0.4111111111111112,-0.18888888888888888,0.18888888888888888,0.4111111111111112,0.14444444444444443,0.5777777777777777,-2,8,0,0.14444444444444443,0.5777777777777777,2,0.4111111111111112,0.18888888888888888,16,0.7444444444444445,3.188888888888889,2.5888888888888886,0.8555555555555556,0.8666666666666667
2017-18,2017-11-21,Group stage,Spartak Moscow,NK Maribor,16,10,1.375,1.8125,0.5,2.7,0.3125,0.0,0.375,0.0,5,1,20,20,D,1,1,20,20,0.875,0.8875000000000002,-1.3250000000000002,-1.3125,0.3125,0.375,4,6,0,0.3125,0.375,4,0.875,0.8875000000000002,6,0.3125,1.875,4.5125,0.6875,0.7333333333333334
2017-18,2017-11-22,Group stage,Anderlecht,Bayern Munich,22,84,0.7272727272727273,2.3181818181818183,2.357142857142857,1.0238095238095237,0.09090909090909091,0.6666666666666666,0.18181818181818182,0.5,1,9,22,22,A,1,1,22,22,-1.62987012987013,-1.2943722943722946,-0.29653679653679643,0.03896103896103886,-0.5757575757575757,-0.3181818181818182,-8,-62,0,0.5757575757575757,0.3181818181818182,8,1.62987012987013,1.2943722943722946,10,0.7575757575757576,3.0844155844155843,3.341991341991342,0.4242424242424243,0.4666666666666667
